COLLECTTIME,CELLID,SITE,NR_SA_Paging_Discard_Rate,NR_DL_Active_UEs,NR_UL_Active_UEs,NR_DL_MAC_Volume_MB,NR_UL_MAC_Volume_MB,NR_DL_Active_UEs_True,NR_UL_Active_UEs_True,NR_DL_RBSym_Util,NR_UL_RBSym_Util,NR_Msg2_Attempt_SR,NR_Msg2_Attempts,NR_RACH_SR,NR_RACH_Att,NR_UL_MAC_Cell_Thp_total_time_Mbps,NR_DL_MAC_Cell_Thp_total_time_Mbps,NR_DL_HARQ_BLER_256QAM,NR_DL_RLC_BLER,NR_Avg_DL_MAC_Thp_Mbps,NR_Avg_UL_MAC_UE_Thp_Mbps,NR_DL_MAC_Cell_Thp_Mbps,NR_UL_MAC_Cell_Thp_Mbps,NR_UL_HARQ_BLER_64_QAM,NR_UL_RLC_BLER,NR_UL_HARQ_BLER,NR_DL_HARQ_BLER,NR_UL_DTX_Rate,NR_DL_DTX_Rate,NR_Cell_Availability,NR_Avg_UL_PUCCH_SINR_dB,NR_Avg_UL_PUSCH_SINR_dB,NR_RANK_Below3_Rate,NR_Avg_CQI,NR_Avg_CQI_64QAM,NR_Avg_CQI_256QAM,NR_Avg_UL_Pathloss_dB,NR_Avg_UL_Power_Headroom_dB,NR_Avg_UL_Pathloss_95percentile_dB,NR_UL_RSSI,NR_Avg_MCS_Table1,NR_Avg_MCS_Table2,NR_TA,DL_Thp_Bad_Sessions,DL_Thp_Fair_Sessions,DL_Thp_Good_Sessions,DL_Thp_Excellent_Sessions,UL_Thp_Bad_Sessions,UL_Thp_Fair_Sessions,UL_Thp_Good_Sessions,UL_Thp_Excellent_Sessions,NR_Avg_UL_MAC_Thp_EBS_Mbps,NR_Avg_DL_MAC_Thp_EBS_Mbps,DL_Total_Sessions,UL_Total_Sessions,NR_Avg_DL_Latency_ms,NR_Cell_Availability_Num,NR_ENDC_Setup_Att,NR_ENDC_Setup_SR,NR_SA_RRC_ATT,NR_SA_RRC_SSSR,NR_SA_NG_Sig_SR,NR_ENDC_Inter_sgNodeB_PSCell_Change_SR,NR_ENDC_Intra_sgNodeB_PSCell_Change_SR,NR_SA_NR_to_LTE_RWR_Ratio,NR_SA_INTER_GNB_HO_SR,NR_SA_INTRA_GNB_HO_SR,NR_SA_HO_Prep_Succ_Rate,NR_SA_HO_Exec_Succ_Rate,NR_SA_HO_SR,NR_ENDC_SARR,NR_ENDC_RRC_CU_Max,NR_SA_RRC_CU_Max,NR_ENDC_RRC_CU_Avg,NR_SA_DRB_EST_SR,NR_SA_Drop_Rate,NR_SgNB_Abnormal_RR,NR_RRC_SSR,ESS_TOTAL_PRB_AVG_UTIL_DL,ESS_NR_PRB_AVG_UTIL_DL,essEnabled
20260707070000,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.095,1.135,156.167,24.384,0.192,0.327,11.574,0.907,100.0,192.0,82.813,192.0,0.227,1.456,13.649,,20.761,18.046,14.83,3.132,5.916,,2.846,11.29,6.82,3.994,100.0,5.712,21.68,99.837,8.724,,8.724,103.255,25.039,107.488,-115.027,14.493,,5.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319,0.0,106.0,100.0,0.0,,,100.0,100.0,,,,,,,1.667,9.0,0.0,5.133,,,0.0,,24.058131549665156,5.413099855465569,1
20260707071500,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.076,1.111,108.445,13.253,0.133,0.251,9.516,0.557,100.0,95.0,83.158,95.0,0.124,1.011,13.602,,18.842,11.681,14.676,2.228,5.7,,2.934,10.477,6.736,3.987,100.0,5.879,22.562,99.545,8.235,,8.235,101.063,25.471,107.601,-115.22,14.664,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,43.0,100.0,0.0,,,100.0,100.0,,,,,,,4.0,7.0,0.0,3.383,,,0.0,,19.87769916142558,4.29754821802935,1
20260707071500,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,1.729,2.579,386.207,111.545,1.042,2.419,22.992,7.292,100.0,960.0,85.313,960.0,1.04,3.6,22.11,,13.257,4.418,11.55,3.46,6.095,,4.115,12.34,6.141,3.319,100.0,5.436,19.02,99.98,8.678,,8.678,112.603,15.925,112.577,-113.625,13.38,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.833,0.0,604.0,100.0,2.0,,,98.75,100.0,,,,,,,1.506,34.0,1.0,24.333,,,0.151,100.0,43.06214255765199,12.440258909853249,1
20260707071500,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.039,1.149,10.942,15.553,0.064,0.495,5.843,0.959,100.0,229.0,89.083,229.0,0.145,0.102,,,8.777,6.939,3.7,3.59,9.445,,5.078,21.433,12.193,2.947,100.0,5.092,17.322,,10.529,10.528,,114.474,18.692,116.637,-115.625,11.899,,6.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.841,0.0,136.0,100.0,0.0,,,100.0,100.0,,,,,,,0.709,8.0,0.0,3.156,,,0.0,,34.55984591194969,1.6197169811320755,1
20260707071500,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.016,1.066,24.783,7.748,0.049,0.18,5.256,0.388,100.0,216.0,69.907,216.0,0.072,0.231,37.255,,19.757,7.547,7.26,3.147,4.114,,3.21,19.397,10.837,3.945,100.0,5.802,21.461,100.0,8.098,,8.098,105.732,19.815,116.869,-116.477,13.419,,10.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,126.0,100.0,0.0,,,100.0,100.0,,,,,,,2.19,6.0,0.0,2.594,,,0.0,,16.23867924528302,1.8870974842767296,1
20260707073000,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,2.293,3.154,649.544,204.545,1.671,2.913,32.5,11.182,100.0,949.0,88.936,949.0,1.906,6.054,12.225,,10.865,5.092,15.851,5.237,7.68,,4.642,10.96,4.818,2.423,100.0,5.133,17.868,99.999,8.549,,8.548,110.675,18.258,111.685,-112.83,13.338,,5.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.415,0.0,604.0,99.669,0.0,,,100.0,97.561,,,,,,,2.155,50.0,0.0,27.756,,,0.0,,52.16371772165537,18.148517570829533,1
20260707073000,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.014,1.049,7.385,6.378,0.04,0.211,4.15,0.47,100.0,250.0,76.0,250.0,0.059,0.069,,,9.899,3.037,3.194,1.849,8.648,,6.695,24.2,16.606,3.416,100.0,5.469,17.318,,9.775,9.775,,119.664,12.242,122.874,-115.593,11.575,,6.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,111.0,100.0,0.0,,,100.0,100.0,,,,,,,2.256,8.0,0.0,2.422,,,0.0,,13.545317234762821,1.4324533350099211,1
20260707073000,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.02,1.048,22.117,8.061,0.041,0.453,5.63,0.36,100.0,143.0,95.105,143.0,0.075,0.206,33.333,,15.398,14.564,3.772,3.209,5.342,,3.147,15.407,5.788,4.197,100.0,5.727,21.157,100.0,8.453,,8.453,110.311,17.797,116.03,-116.501,13.76,,7.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.207,0.0,101.0,100.0,1.0,,,100.0,100.0,,,,,,,0.0,5.0,0.0,2.4,,,0.0,100.0,17.72205473230816,2.033514512027901,1
20260707073000,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.057,1.089,51.505,29.632,0.105,0.387,6.884,1.384,100.0,101.0,70.297,101.0,0.276,0.48,25.101,,18.096,13.3,9.28,3.77,9.549,,5.325,11.424,6.449,3.222,100.0,3.943,16.833,100.0,7.334,,7.334,108.68,24.477,106.13,-114.879,13.325,,6.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,46.0,100.0,0.0,,,100.0,100.0,,,,,,,6.383,4.0,0.0,2.122,,,0.0,,21.878688478606094,2.765425648478839,1
20260707074500,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.05,1.107,22.366,22.92,0.082,0.273,5.035,1.51,100.0,306.0,81.373,306.0,0.214,0.208,,,14.456,4.209,4.821,3.454,8.696,,6.846,18.866,17.207,3.019,100.0,5.061,15.191,,9.397,9.36,,118.185,17.028,125.247,-116.242,10.763,,5.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,155.0,100.0,0.0,,,100.0,100.0,,,,,,,4.819,11.0,0.0,4.589,,,0.0,,11.356853249475892,2.055930817610063,1
20260707074500,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.028,1.059,38.697,9.185,0.059,0.183,5.467,0.445,100.0,249.0,74.297,249.0,0.086,0.361,26.57,,26.943,13.171,10.137,2.933,4.506,,3.522,16.442,11.182,3.931,100.0,5.179,19.779,100.0,8.486,,8.486,104.529,23.527,113.535,-116.773,13.517,,10.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,124.0,100.0,0.0,,,100.0,100.0,,,,,,,1.493,5.0,0.0,2.2,,,0.746,,15.588720125786162,2.0229685534591195,1
20260707074500,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,2.027,2.557,780.279,177.266,1.448,2.31,33.655,8.001,99.9,998.0,86.673,999.0,1.652,7.273,10.774,,15.076,8.065,17.896,4.917,7.123,,4.096,10.937,3.69,1.799,100.0,5.101,18.697,100.0,8.818,,8.794,108.556,20.118,112.01,-113.601,13.646,,7.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.826,0.0,648.0,99.691,0.0,,,100.0,100.0,,,,,,,1.92,36.0,0.0,26.906,,,0.137,,47.49389937106918,20.61787421383648,1
20260707074500,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.06,1.065,69.527,12.852,0.077,0.136,7.504,0.596,100.0,100.0,88.0,100.0,0.12,0.648,10.743,,19.891,15.597,16.526,4.107,9.072,,4.345,11.73,6.139,3.174,100.0,4.928,18.485,100.0,8.597,,8.596,105.691,24.781,107.952,-115.119,13.148,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,57.0,100.0,0.0,,,100.0,100.0,,,,,,,0.0,6.0,0.0,1.656,,,0.0,,24.002411949685534,3.029728511530398,1
20260707080000,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.091,1.288,220.337,63.889,0.219,0.622,12.063,1.607,100.0,212.0,83.962,212.0,0.595,2.054,7.411,,26.824,7.159,13.192,5.721,3.62,,3.07,10.959,7.516,1.865,100.0,5.706,22.156,100.0,8.16,,8.159,91.903,29.049,109.343,-116.668,15.884,,9.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,95.0,100.0,0.0,,,100.0,100.0,,,,,,,1.6,7.0,0.0,3.95,,,0.0,,15.28744422988377,6.404337747800826,1
20260707080000,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,1.893,2.349,601.772,173.938,1.281,2.067,28.274,9.104,100.0,1023.0,88.661,1023.0,1.621,5.609,14.771,,15.32,6.851,15.533,5.014,7.694,,4.372,11.2,3.627,1.706,100.0,4.796,17.767,99.507,8.779,,8.768,110.104,19.555,112.714,-114.292,12.912,,8.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.072,0.0,719.0,100.0,0.0,,,100.0,100.0,,,,,,,1.131,35.0,0.0,25.211,,,0.0,,44.17303582450946,16.489971195629487,1
20260707080000,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.048,1.195,22.033,48.694,0.073,0.307,4.969,1.358,99.308,287.0,71.777,289.0,0.454,0.205,,,16.175,24.022,5.275,7.74,7.938,,4.913,16.514,12.869,3.313,100.0,5.167,18.318,,9.833,9.788,,108.096,22.825,115.47,-116.566,13.399,,7.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333,0.0,131.0,100.0,0.0,,,100.0,100.0,,,,,,,2.581,10.0,0.0,3.883,,,0.0,,11.748704975233466,1.9851298697718427,1
20260707080000,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.021,1.056,10.691,20.68,0.047,0.147,4.322,0.519,100.0,135.0,75.556,135.0,0.193,0.1,26.62,,12.822,29.332,4.737,6.779,5.877,,3.126,15.763,6.871,2.086,100.0,5.576,21.167,100.0,7.652,,7.652,99.995,26.9,103.992,-114.945,15.44,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,66.0,100.0,0.0,,,100.0,100.0,,,,,,,5.797,5.0,0.0,1.644,,,0.0,,21.149930378484065,1.3691588560708727,1
20260707081500,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.024,1.132,10.124,13.646,0.044,0.269,4.284,0.728,100.0,226.0,86.726,226.0,0.127,0.094,,,13.341,9.353,3.5,3.26,7.561,,4.087,20.877,15.302,3.64,100.0,5.284,18.39,,10.234,10.233,,108.919,22.729,113.401,-116.208,11.877,,6.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,122.0,100.0,0.0,,,100.0,100.0,,,,,,,2.174,9.0,0.0,3.85,,,0.0,,12.6050964360587,1.4674150943396227,1
20260707081500,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.077,1.192,83.071,119.431,0.161,0.43,7.031,3.033,100.0,217.0,92.166,217.0,1.113,0.774,15.896,,21.683,21.2,7.776,10.522,5.202,,3.708,13.208,5.493,2.176,100.0,5.598,20.33,100.0,7.642,,7.64,102.535,23.983,112.329,-116.288,16.348,,6.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,111.0,100.0,1.0,,,100.0,100.0,,,,,,,0.787,9.0,0.0,3.656,,,0.0,100.0,13.77518029350105,3.239162473794549,1
20260707081500,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,1.841,2.11,542.853,177.289,1.23,1.747,27.672,9.501,100.0,1134.0,88.272,1134.0,1.652,5.06,14.337,,14.082,7.096,14.016,4.926,7.775,,4.4,11.405,5.46,3.26,100.0,5.221,18.063,99.981,8.654,,8.653,111.91,18.093,112.468,-114.276,13.119,,7.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.913,0.0,755.0,99.868,0.0,,,100.0,100.0,,,,,,,1.551,38.0,0.0,26.956,,,0.119,,42.778007337526205,16.763009433962264,1
20260707081500,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.067,1.119,117.304,53.894,0.141,0.304,8.628,1.283,100.0,150.0,86.667,150.0,0.502,1.093,13.155,,24.735,26.789,13.008,6.263,5.328,,2.689,10.958,2.313,0.723,100.0,5.895,22.642,100.0,8.41,,8.409,101.222,23.601,105.93,-114.869,15.643,,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,51.0,100.0,0.0,,,100.0,100.0,,,,,,,1.754,6.0,0.0,2.55,,,1.754,,15.617829140461215,4.034825995807128,1
20260707083000,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,2.095,2.831,613.259,269.005,1.492,2.547,31.726,15.556,100.0,1241.0,84.448,1241.0,2.507,5.716,13.158,,11.551,4.093,15.361,6.731,8.385,,5.628,11.814,5.654,2.523,100.0,4.999,16.753,100.0,8.652,,8.651,114.891,16.133,112.853,-114.205,12.623,,6.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.09,0.0,832.0,99.76,0.0,,,100.0,100.0,,,,,,,1.62,43.0,0.0,29.722,,,0.0,,49.829976939203355,18.12065618448637,1
20260707083000,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.089,1.116,55.892,42.752,0.134,0.24,5.836,1.317,100.0,194.0,96.392,194.0,0.398,0.521,7.627,,23.749,17.333,8.379,6.168,4.447,,2.985,12.467,5.337,2.631,100.0,5.683,21.194,100.0,7.598,,7.598,100.614,26.295,105.353,-115.968,15.434,,8.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,134.0,100.0,0.0,,,100.0,100.0,,,,,,,2.143,8.0,0.0,2.528,,,0.0,,17.50172222222222,2.3414444444444444,1
20260707083000,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.036,1.122,24.253,30.752,0.075,0.276,5.785,1.108,98.535,269.0,79.554,273.0,0.287,0.226,,,14.341,10.817,5.047,5.028,5.807,,3.224,19.682,10.729,4.672,100.0,5.672,20.718,,10.824,10.824,,102.017,25.287,110.629,-116.207,14.144,,6.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.333,0.0,115.0,100.0,0.0,,,100.0,100.0,,,,,,,2.381,8.0,0.0,3.383,,,0.0,,22.934686582809224,1.973047169811321,1
20260707083000,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.01,1.029,134.218,7.413,0.145,0.163,9.429,0.312,100.0,73.0,56.164,73.0,0.069,1.251,11.129,,25.559,14.943,17.04,1.453,4.355,,2.025,10.053,1.166,0.596,100.0,5.97,22.267,100.0,8.312,,8.312,112.988,17.409,107.673,-115.082,13.946,,6.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,31.0,100.0,0.0,,,100.0,100.0,,,,,,,6.061,4.0,0.0,1.322,,,0.0,,20.965991614255767,4.187093291404612,1
20260707084500,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.027,1.033,10.208,5.401,0.024,0.094,3.759,0.243,100.0,59.0,74.576,59.0,0.05,0.095,24.503,,19.097,10.688,7.139,2.94,7.647,,4.175,13.511,7.922,1.476,100.0,5.437,19.174,100.0,7.574,,7.574,108.375,22.321,111.184,-115.235,14.729,,6.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,25.0,100.0,0.0,,,100.0,100.0,,,,,,,0.0,3.0,0.0,0.883,,,0.0,,13.606797250309135,1.2799503598035835,1
20260707084500,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,2.479,3.419,666.997,309.062,2.013,3.254,33.473,16.896,100.0,1213.0,81.946,1213.0,2.881,6.217,13.752,,10.456,4.17,15.653,6.855,8.119,,5.244,11.288,6.009,2.585,100.0,5.142,17.257,100.0,8.787,,8.787,114.187,15.978,112.329,-113.633,13.471,,5.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.986,0.0,788.0,99.746,0.0,,,100.0,100.0,,,,,,,1.708,45.0,0.0,36.278,,,0.0,,57.15252769216001,18.512092638555348,1
20260707084500,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.048,1.151,67.973,57.206,0.177,0.439,7.57,2.415,100.0,191.0,75.916,191.0,0.533,0.634,,,11.181,7.282,6.436,5.023,8.503,,3.931,11.846,4.774,1.595,100.0,5.414,16.908,,11.721,11.72,,96.435,27.732,113.99,-116.169,13.024,,6.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,99.0,100.0,0.0,,,100.0,100.0,,,,,,,7.921,8.0,0.0,3.417,,,0.99,,35.38446487680003,2.4237960490316435,1
20260707084500,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.039,1.042,128.82,19.033,0.123,0.198,8.315,0.512,100.0,148.0,79.054,148.0,0.177,1.201,12.073,,29.961,37.042,18.516,3.582,5.661,,3.2,11.744,5.666,2.097,100.0,5.225,21.298,100.0,9.702,,9.701,97.794,28.598,100.956,-116.376,15.005,,12.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,83.0,100.0,0.0,,,100.0,100.0,,,,,,,5.319,6.0,0.0,2.389,,,0.0,,14.490045744812905,3.6892432802957265,1
20260707091500,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.118,1.183,187.83,38.492,0.223,0.323,10.293,1.109,100.0,152.0,94.079,152.0,0.359,1.751,11.004,,31.183,22.573,19.513,4.7,4.433,,2.973,12.271,7.949,3.625,100.0,5.818,22.693,100.0,10.253,,10.252,101.909,26.604,100.956,-116.702,15.971,,5.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,108.0,100.0,0.0,,,100.0,100.0,,,,,,,0.0,9.0,0.0,4.917,,,0.0,,19.364965904754865,4.707359549474714,1
20260707091500,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.001,1.007,5.678,2.133,0.019,0.046,3.512,0.145,100.0,86.0,60.465,86.0,0.02,0.053,30.769,,10.412,4.631,5.966,2.575,8.647,,4.843,27.909,20.998,9.66,100.0,5.808,18.501,100.0,7.992,,7.99,112.379,20.595,112.736,-115.245,12.687,,11.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,36.0,100.0,0.0,,,100.0,100.0,,,,,,,2.5,3.0,0.0,0.55,,,0.0,,18.050511390417114,1.1765794054778094,1
20260707091500,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,2.18,3.241,417.999,160.028,1.661,3.001,25.271,10.623,100.0,1057.0,90.634,1057.0,1.492,3.896,12.858,,9.811,2.81,11.398,4.028,7.345,,4.816,12.108,6.494,2.971,100.0,4.811,18.175,100.0,8.871,,8.869,113.216,15.854,113.751,-114.256,12.991,,5.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.962,0.0,798.0,99.875,0.0,,,100.0,100.0,,,,,,,0.467,44.0,0.0,31.211,,,0.0,,53.83489406185775,12.898867219287997,1
20260707091500,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.084,1.255,47.58,47.624,0.166,0.536,6.876,2.187,100.0,286.0,83.566,286.0,0.444,0.443,,,18.385,11.426,5.093,3.869,8.552,,4.56,16.585,10.539,3.692,100.0,5.231,18.355,,11.012,11.011,,109.568,19.938,116.713,-116.525,12.735,,5.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.19,0.0,163.0,100.0,0.0,,,100.0,100.0,,,,,,,1.554,11.0,0.0,7.289,,,0.0,,25.218292734391724,2.672377533836283,1
20260707093000,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,2.218,3.502,387.217,137.76,1.696,3.354,22.891,10.715,100.0,1071.0,91.036,1071.0,1.284,3.609,15.7,,9.764,2.006,11.271,3.724,8.523,,4.941,16.941,8.17,3.136,100.0,4.988,17.056,100.0,8.154,,8.153,114.625,15.395,113.948,-114.064,12.663,,5.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.602,0.0,781.0,99.616,1.0,,,100.0,100.0,,,,,,,1.405,44.0,0.0,32.289,,,0.0,100.0,51.870466457023056,12.512617400419288,1
20260707093000,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.005,1.017,5.972,2.356,0.018,0.035,3.573,0.199,100.0,83.0,63.855,83.0,0.022,0.056,44.0,,16.726,3.226,7.06,2.628,7.337,,3.995,17.413,13.621,4.246,100.0,5.685,17.766,100.0,8.034,,8.034,109.939,20.807,114.931,-115.18,10.977,,7.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,100.0,0.0,,,100.0,100.0,,,,,,,5.556,3.0,0.0,0.894,,,0.0,,18.285365828092242,1.1344255765199163,1
20260707093000,AYT0381H_7NB01_S02,AYT0381P_9NB01,0.0,1.052,1.149,28.995,21.1,0.087,0.288,5.687,1.52,99.642,278.0,74.101,279.0,0.197,0.27,,,15.583,3.738,6.005,3.126,7.922,,4.887,18.342,14.59,3.644,100.0,4.701,15.908,,10.489,10.489,,114.383,17.5,118.939,-115.92,10.824,,6.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,145.0,100.0,0.0,,,100.0,100.0,,,,,,,2.484,10.0,0.0,5.128,,,0.0,,19.536414046121596,2.0946446540880506,1
20260707093000,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.102,1.164,173.775,50.099,0.173,0.372,9.047,1.402,100.0,106.0,95.283,106.0,0.467,1.62,9.95,,38.679,23.29,18.663,5.956,4.57,,3.018,11.527,12.877,6.62,100.0,5.855,22.692,100.0,10.526,,10.526,102.034,26.296,96.712,-116.39,16.331,,5.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,73.0,100.0,0.0,,,100.0,100.0,,,,,,,1.176,7.0,0.0,4.583,,,0.0,,17.624379454926625,4.021775681341719,1
20260707094500,AYT0381H_7NB01_S03,AYT0381P_9NB01,0.0,1.043,1.066,77.366,15.887,0.097,0.17,6.566,0.66,100.0,212.0,94.811,212.0,0.148,0.721,24.861,,31.159,11.199,15.219,3.683,7.131,,4.302,15.156,10.047,4.49,100.0,5.665,19.097,100.0,10.54,,10.539,105.779,27.463,109.845,-116.255,12.986,,6.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,167.0,100.0,0.0,,,100.0,100.0,,,,,,,0.543,7.0,0.0,3.956,,,0.0,,15.219924388763259,2.650457222762415,1
20260707094500,AYT0381H_7NB01_S04,AYT0381P_9NB01,0.0,1.016,1.02,10.467,14.378,0.035,0.097,4.083,0.555,100.0,78.0,93.59,78.0,0.134,0.098,22.939,,18.999,21.283,6.163,6.537,10.005,,4.454,15.577,7.845,1.339,100.0,5.273,17.489,100.0,6.438,,6.438,111.121,22.758,104.237,-114.655,12.508,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,61.0,100.0,0.0,,,100.0,100.0,,,,,,,0.0,4.0,0.0,1.639,,,0.0,,17.629666994290343,1.3023088255268815,1
20260707094500,AYT0381H_7NB01_S01,AYT0381P_9NB01,0.0,2.428,3.533,614.866,242.489,1.926,3.372,30.944,14.527,100.0,1103.0,88.033,1103.0,2.26,5.731,12.984,,11.22,3.465,14.833,5.4,8.144,,5.09,13.752,6.503,3.298,100.0,5.155,17.761,100.0,8.864,,8.863,113.917,16.051,112.226,-113.989,13.491,,5.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.702,0.0,795.0,99.748,0.0,,,100.0,100.0,,,,,,,1.082,46.0,0.0,35.656,,,0.0,,55.43341849117023,16.84123705271355,1
